type,id,bnf_code,nm
vmp,8669211000001102,0204000K0AAANAN,Metoprolol 5mg/5ml oral solution
vmp,8669311000001105,0204000K0AAANAN,Metoprolol 5mg/5ml oral suspension
vmp,8668711000001100,0204000K0AAASAS,Metoprolol 25mg/5ml oral solution
vmp,8668811000001108,0204000K0AAASAS,Metoprolol 25mg/5ml oral suspension
vmp,8669111000001108,0204000K0AAATAT,Metoprolol 50mg/5ml oral suspension
vmp,13007511000001101,0204000K0AABBBB,Metoprolol 6.25mg/5ml oral solution
vmp,8668211000001107,0204000K0AABKBK,Metoprolol 12.5mg/5ml oral solution
vmp,8668411000001106,0204000K0AABLBL,Metoprolol 12.5mg/5ml oral suspension
vmp,8668911000001103,0204000K0AABMBM,Metoprolol 50mg/5ml oral solution
vmp,318480001,0204000M0AAAAAA,Nadolol 40mg tablets
vmp,318481002,0204000M0AAABAB,Nadolol 80mg tablets
vmp,12300711000001104,0204000M0AAACAC,Nadolol 40mg/5ml oral solution
vmp,27890211000001107,0204000M0AAADAD,Nadolol 10mg/5ml oral solution
vmp,27890311000001104,0204000M0AAADAD,Nadolol 10mg/5ml oral suspension
vmp,15227111000001100,0204000M0AAAEAE,Nadolol 80mg/5ml oral solution
vmp,15227211000001106,0204000M0AAAEAE,Nadolol 80mg/5ml oral suspension
vmp,16109911000001102,0204000M0AAAFAF,Nadolol 30mg/5ml oral solution
vmp,16130911000001101,0204000M0AAAGAG,Nadolol 20mg/5ml oral solution
vmp,16131011000001109,0204000M0AAAHAH,Nadolol 20mg/5ml oral suspension
vmp,16110011000001107,0204000M0AAAIAI,Nadolol 30mg/5ml oral suspension
vmp,12300811000001107,0204000M0AAAJAJ,Nadolol 40mg/5ml oral suspension
vmp,32750111000001109,0204000M0AAAKAK,Nadolol 25mg/5ml oral solution
vmp,318483004,0204000N0AAABAB,Oxprenolol 20mg tablets
vmp,318484005,0204000N0AAACAC,Oxprenolol 40mg tablets
vmp,318485006,0204000N0AAADAD,Oxprenolol 80mg tablets
vmp,36023011000001102,0204000N0AAAFAF,Oxprenolol 160mg modified-release tablets
vmp,318512002,0204000P0AAAAAA,Pindolol 5mg tablets
vmp,318513007,0204000P0AAABAB,Pindolol 15mg tablets
vmp,318407001,0204000R0AAAAAA,Propranolol 80mg modified-release capsules
vmp,318406005,0204000R0AAABAB,Propranolol 160mg modified-release capsules
vmp,318352004,0204000R0AAAHAH,Propranolol 10mg tablets
vmp,318353009,0204000R0AAAJAJ,Propranolol 40mg tablets
vmp,318354003,0204000R0AAAKAK,Propranolol 80mg tablets
vmp,318355002,0204000R0AAALAL,Propranolol 160mg tablets
vmp,13199511000001100,0204000R0AACHCH,Propranolol 50mg/5ml oral solution
vmp,13199611000001101,0204000R0AACHCH,Propranolol 50mg/5ml oral suspension
vmp,13199711000001105,0204000R0AACICI,Propranolol 5mg/5ml oral solution
vmp,13199811000001102,0204000R0AACICI,Propranolol 5mg/5ml oral suspension
vmp,13160811000001109,0204000R0AACJCJ,Propranolol 10mg/5ml oral solution
vmp,13160911000001104,0204000R0AACJCJ,Propranolol 10mg/5ml oral suspension
vmp,8672711000001106,0204000R0AACLCL,Propranolol 40mg/5ml oral solution
vmp,8672811000001103,0204000R0AACLCL,Propranolol 40mg/5ml oral suspension
vmp,8672911000001108,0204000R0AACNCN,Propranolol 80mg/5ml oral solution
vmp,8673011000001100,0204000R0AACNCN,Propranolol 80mg/5ml oral suspension
vmp,13161011000001107,0204000R0AACRCR,Propranolol 15mg/5ml oral solution
vmp,13161111000001108,0204000R0AACRCR,Propranolol 15mg/5ml oral suspension
vmp,13161411000001103,0204000R0AACSCS,Propranolol 2.5mg/5ml oral solution
vmp,13161511000001104,0204000R0AACSCS,Propranolol 2.5mg/5ml oral suspension
vmp,35932811000001105,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free
vmp,35932311000001101,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free
vmp,35932711000001102,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free
vmp,15356211000001102,0204000R0AADBDB,Propranolol 40mg/5ml oral solution sugar free
vmp,13199911000001107,0204000R0AADDDD,Propranolol 6mg/5ml oral solution
vmp,13200011000001100,0204000R0AADDDD,Propranolol 6mg/5ml oral suspension
vmp,13173911000001100,0204000R0AADHDH,Propranolol 4mg/5ml oral suspension
vmp,13174011000001102,0204000R0AADHDH,Propranolol 4mg/5ml oral solution
vmp,318525005,0204000T0AAABAB,Sotalol 40mg tablets
vmp,318526006,0204000T0AAACAC,Sotalol 80mg tablets
vmp,318528007,0204000T0AAAEAE,Sotalol 160mg tablets
vmp,318527002,0204000T0AAAFAF,Sotalol 200mg tablets
vmp,8727111000001102,0204000T0AAAMAM,Sotalol 40mg/5ml oral solution
vmp,8727211000001108,0204000T0AAAMAM,Sotalol 40mg/5ml oral suspension
vmp,13324011000001105,0204000T0AAAPAP,Sotalol 50mg/5ml oral solution
vmp,8726811000001107,0204000T0AAATAT,Sotalol 25mg/5ml oral solution
vmp,8727411000001107,0204000T0AAAUAU,Sotalol 80mg/5ml oral solution
vmp,8727511000001106,0204000T0AAAUAU,Sotalol 80mg/5ml oral suspension
vmp,8726911000001102,0204000T0AABCBC,Sotalol 25mg/5ml oral suspension
vmp,318534000,0204000V0AAAAAA,Timolol 10mg tablets
vmp,15243911000001109,0206020B0AAAAAA,Trimetazidine 20mg tablets
vmp,20456111000001105,0206020B0AAABAB,Trimetazidine 35mg modified-release tablets
