parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"bp_map"	"Mean Arterial Pressure"	.9986851	.00222287	-.59114225	.55442511	.99433785	1.0030514	"model3"	"ons"	"eth5"
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"ons"	"eth5"
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ons"	"eth5"
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1518854	.09338987	1.7440508	.08115024	.98264702	1.3502712	"model3"	"ons"	"eth5"
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ons"	"eth5"
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.1127347	.07900955	1.5044146	.13247464	.96817134	1.2788838	"model3"	"ons"	"eth5"
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ons"	"eth5"
"1.dm_type"	"Diabetes Type"	1.5304829	.42549723	1.5307925	.12582069	.88752719	2.6392182	"model3"	"ons"	"eth5"
"2.dm_type"	"Diabetes Type"	1.0766734	.09939912	.8002125	.42358769	.89846373	1.2902308	"model3"	"ons"	"eth5"
"3.dm_type"	"Diabetes Type"	1.2450363	.16944842	1.610331	.10732561	.95352965	1.6256605	"model3"	"ons"	"eth5"
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ons"	"eth5"
"1.cancer"	"Cancer"	2.0727986	.1475787	10.237671	1.344e-24	1.8028244	2.3832016	"model3"	"ons"	"eth5"
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ons"	"eth5"
"1.chronic_liver_disease"	"Chronic liver disease"	2.3776135	.42431432	4.8531109	1.215e-06	1.6758451	3.3732507	"model3"	"ons"	"eth5"
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ons"	"eth5"
"1.stroke"	"Stroke"	1.3095124	.10692031	3.3026127	.00095789	1.1158605	1.5367716	"model3"	"ons"	"eth5"
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ons"	"eth5"
"1.dementia"	"Dementia"	1.0089388	.12889062	.0696611	.9444634	.78546159	1.2959992	"model3"	"ons"	"eth5"
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ons"	"eth5"
"1.other_neuro"	"Neurological disease"	1.1403706	.16661861	.89900759	.36864862	.85640193	1.5184985	"model3"	"ons"	"eth5"
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ons"	"eth5"
"1.egfr60"	"CKD defined by egfr<60"	1.0613652	.07853004	.80492306	.42086408	.91808888	1.2270011	"model3"	"ons"	"eth5"
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ons"	"eth5"
"1.esrf"	"end stage renal failure"	1.3148866	.32329769	1.1133725	.26554848	.81208063	2.1290087	"model3"	"ons"	"eth5"
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ons"	"eth5"
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1166505	.31261061	.39411334	.69349736	.64508968	1.9329224	"model3"	"ons"	"eth5"
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ons"	"eth5"
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0520318	.11907622	.4481375	.65405397	.84272131	1.3133296	"model3"	"ons"	"eth5"
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"ons"	"eth5"
"2.hh_total_cat"	"Number of people in household"	.87175172	.09608312	-1.24526	.2130362	.70238415	1.0819593	"model3"	"ons"	"eth5"
"3.hh_total_cat"	"Number of people in household"	.75646683	.14458095	-1.4602706	.14421572	.52011887	1.100214	"model3"	"ons"	"eth5"
"4.hh_total_cat"	"Number of people in household"	.83040051	.11249065	-1.3719146	.17009001	.63676494	1.0829193	"model3"	"ons"	"eth5"
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ons"	"eth5"
"1.carehome"	"Care home y/n"	1.1207901	.1461076	.87475257	.38170855	.86808163	1.4470648	"model3"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"onsdeath"	""
"2.eth5"	"Eth 5 categories"	.35852192	.01543454	-23.827047	1.75e-125	.32951189	.39008598	"crude"	"onsdeath"	""
"3.eth5"	"Eth 5 categories"	.50847726	.03367446	-10.212513	1.743e-24	.44658053	.57895297	"crude"	"onsdeath"	""
"4.eth5"	"Eth 5 categories"	.33876246	.04469	-8.2053148	2.300e-16	.26157946	.43871949	"crude"	"onsdeath"	""
"5.eth5"	"Eth 5 categories"	.3901885	.03909148	-9.3937679	5.789e-21	.32062388	.4748463	"crude"	"onsdeath"	""
"6.eth5"	"Eth 5 categories"	.9771646	.02284209	-.9882047	.32305241	.93340503	1.0229757	"crude"	"onsdeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"onsdeath"	""
"2.eth5"	"Eth 5 categories"	1.131702	.05046416	2.774587	.00552719	1.036993	1.2350608	"model0"	"onsdeath"	""
"3.eth5"	"Eth 5 categories"	1.2215799	.08229341	2.9709926	.00296839	1.0704823	1.3940047	"model0"	"onsdeath"	""
"4.eth5"	"Eth 5 categories"	1.0820175	.143377	.59488324	.55192152	.83453098	1.402898	"model0"	"onsdeath"	""
"5.eth5"	"Eth 5 categories"	1.0852514	.10953779	.81055289	.41762248	.89046308	1.3226494	"model0"	"onsdeath"	""
"6.eth5"	"Eth 5 categories"	1.0213021	.02407409	.8942134	.37120773	.9751911	1.0695934	"model0"	"onsdeath"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"onsdeath"	""
"1.male"	"Male"	1.6744256	.03159861	27.315012	2.81e-164	1.6136248	1.7375174	"model0"	"onsdeath"	""
"age1"	"Age spline 1"	.97565098	.01538528	-1.5631919	.11800746	.94595761	1.0062764	"model0"	"onsdeath"	""
"age2"	"Age spline 2"	1.619441	.06102023	12.794145	1.768e-37	1.504153	1.7435654	"model0"	"onsdeath"	""
"age3"	"Age spline 3"	.26853678	.02349657	-15.02617	4.948e-51	.22621684	.31877382	"model0"	"onsdeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"onsdeath"	""
"2.eth5"	"Eth 5 categories"	1.0903019	.04905842	1.9214173	.05467912	.99826709	1.1908219	"model1"	"onsdeath"	""
"3.eth5"	"Eth 5 categories"	1.1741562	.07955183	2.3696558	.01780465	1.0281464	1.3409011	"model1"	"onsdeath"	""
"4.eth5"	"Eth 5 categories"	1.0533489	.13971151	.39185982	.6951618	.81221812	1.3660665	"model1"	"onsdeath"	""
"5.eth5"	"Eth 5 categories"	1.0659114	.10812613	.62924087	.52919138	.87372583	1.3003704	"model1"	"onsdeath"	""
"6.eth5"	"Eth 5 categories"	1.0248298	.02422944	1.0373977	.29955056	.97842447	1.0734361	"model1"	"onsdeath"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"onsdeath"	""
"1.male"	"Male"	1.6787707	.03178452	27.362599	7.65e-165	1.6176159	1.7422375	"model1"	"onsdeath"	""
"age1"	"Age spline 1"	.97719142	.01542541	-1.4616442	.14383873	.94742107	1.0078972	"model1"	"onsdeath"	""
"age2"	"Age spline 2"	1.6096547	.06070998	12.621111	1.615e-36	1.4949569	1.7331525	"model1"	"onsdeath"	""
"age3"	"Age spline 3"	.27287287	.02389888	-14.82887	9.532e-50	.22983175	.32397441	"model1"	"onsdeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"onsdeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0058188	.03093944	.18861673	.85039322	.94697041	1.0683243	"model1"	"onsdeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0531295	.03235926	1.6847264	.09204137	.9915785	1.1185011	"model1"	"onsdeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1341241	.03445038	4.1433966	.00003422	1.0685733	1.2036961	"model1"	"onsdeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1885661	.03743061	5.4854029	4.125e-08	1.1174217	1.2642402	"model1"	"onsdeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"onsdeath"	""
"2.eth5"	"Eth 5 categories"	1.1007239	.05518669	1.9141273	.05560389	.99770454	1.2143807	"model2"	"onsdeath"	""
"3.eth5"	"Eth 5 categories"	1.0981116	.08416717	1.2210753	.22205752	.9449401	1.2761117	"model2"	"onsdeath"	""
"4.eth5"	"Eth 5 categories"	1.021708	.15417389	.14231949	.88682765	.76011978	1.3733194	"model2"	"onsdeath"	""
"5.eth5"	"Eth 5 categories"	1.1768286	.13156047	1.4564781	.1452605	.94526885	1.4651128	"model2"	"onsdeath"	""
"6.eth5"	"Eth 5 categories"	1.0679153	.0307781	2.2799029	.02261345	1.0092635	1.1299756	"model2"	"onsdeath"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"onsdeath"	""
"1.male"	"Male"	1.5944298	.03653834	20.357449	3.988e-92	1.5244005	1.6676763	"model2"	"onsdeath"	""
"age1"	"Age spline 1"	.95404745	.02240028	-2.0035545	.04511781	.91113857	.99897705	"model2"	"onsdeath"	""
"age2"	"Age spline 2"	1.6016413	.08605988	8.7662147	1.848e-18	1.4415451	1.7795176	"model2"	"onsdeath"	""
"age3"	"Age spline 3"	.28624151	.03512887	-10.1929	2.133e-24	.22504494	.36407928	"model2"	"onsdeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"onsdeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.96630121	.03512645	-.94300718	.34567723	.89984998	1.0376597	"model2"	"onsdeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.99113536	.03572786	-.24701264	.80489844	.92352649	1.0636937	"model2"	"onsdeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0428461	.03725787	1.1742794	.24028314	.97232008	1.1184876	"model2"	"onsdeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0734225	.03949582	1.9256273	.05415093	.9987374	1.1536924	"model2"	"onsdeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0026121	.00204419	1.2794763	.20072937	.99861354	1.0066266	"model2"	"onsdeath"	""
"hba1c_pct"	"HbA1c %"	1.0236375	.01066611	2.2421188	.0249537	1.0029443	1.0447576	"model2"	"onsdeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0007633	.00066524	1.1478991	.25101021	.99946034	1.002068	"model2"	"onsdeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"onsdeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1168573	.02802354	4.4046422	.0000106	1.0632608	1.1731554	"model2"	"onsdeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.1868624	.05720909	3.5540709	.00037932	1.0798683	1.3044576	"model2"	"onsdeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"onsdeath"	""
"1.hypertension"	"Diagnosed hypertension"	1.0077123	.02566973	.3015981	.76295846	.95863583	1.0593011	"model2"	"onsdeath"	""
"bp_map"	"Mean Arterial Pressure"	.99795245	.00070495	-2.9015724	.00371295	.99657173	.99933507	"model2"	"onsdeath"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"onsdeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"onsdeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1435638	.03029397	5.0639971	4.106e-07	1.0857038	1.2045074	"model2"	"onsdeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"onsdeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0533833	.02437044	2.2479467	.02457959	1.0066848	1.1022479	"model2"	"onsdeath"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"onsdeath"	""
"1.dm_type"	"Diabetes Type"	1.2970128	.12552744	2.6871103	.00720732	1.0729101	1.5679248	"model2"	"onsdeath"	""
"2.dm_type"	"Diabetes Type"	1.1549607	.0340154	4.8916356	1.000e-06	1.0901794	1.2235914	"model2"	"onsdeath"	""
"3.dm_type"	"Diabetes Type"	1.0160215	.04865964	.33188096	.73997915	.92498969	1.1160122	"model2"	"onsdeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"onsdeath"	""
"1.cancer"	"Cancer"	1.1999425	.03106195	7.0413426	1.904e-12	1.1405808	1.2623936	"model2"	"onsdeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"onsdeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.3207583	.09758186	3.7654843	.00016623	1.1427043	1.5265564	"model2"	"onsdeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"onsdeath"	""
"1.stroke"	"Stroke"	1.1156968	.03105787	3.9328358	.00008395	1.0564553	1.1782603	"model2"	"onsdeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"onsdeath"	""
"1.dementia"	"Dementia"	1.0980852	.04501142	2.2826554	.02245068	1.0133153	1.1899467	"model2"	"onsdeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"onsdeath"	""
"1.other_neuro"	"Neurological disease"	1.33303	.05994056	6.3927595	1.629e-10	1.2205768	1.4558437	"model2"	"onsdeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"onsdeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2620682	.03060275	9.5987636	8.091e-22	1.2034908	1.3234966	"model2"	"onsdeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"onsdeath"	""
"1.esrf"	"end stage renal failure"	1.1432805	.09052889	1.6910324	.09083061	.97893021	1.3352232	"model2"	"onsdeath"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"onsdeath"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.2745122	.11848888	2.6091066	.0090779	1.0622077	1.5292501	"model2"	"onsdeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"onsdeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	.99329996	.03785973	-.17637589	.85999865	.92180017	1.0703457	"model2"	"onsdeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"onsdeath"	""
"2.eth5"	"Eth 5 categories"	1.103596	.06033676	1.8029776	.07139173	.99145383	1.2284225	"model3"	"onsdeath"	""
"3.eth5"	"Eth 5 categories"	1.064474	.08556239	.77731816	.43697108	.90931744	1.2461049	"model3"	"onsdeath"	""
"4.eth5"	"Eth 5 categories"	1.0756752	.16619372	.4721538	.63681701	.79463745	1.4561071	"model3"	"onsdeath"	""
"5.eth5"	"Eth 5 categories"	1.1975163	.13919825	1.5506798	.12097844	.95353911	1.5039187	"model3"	"onsdeath"	""
"6.eth5"	"Eth 5 categories"	1.0801381	.03273019	2.5440325	.01095809	1.0178559	1.1462313	"model3"	"onsdeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"onsdeath"	""
"1.male"	"Male"	1.6135421	.03901702	19.785465	3.972e-87	1.538854	1.6918551	"model3"	"onsdeath"	""
"age1"	"Age spline 1"	.9875598	.02771527	-.44605365	.65555849	.93470582	1.0434025	"model3"	"onsdeath"	""
"age2"	"Age spline 2"	1.4696377	.09179603	6.1640345	7.091e-10	1.3002978	1.6610311	"model3"	"onsdeath"	""
"age3"	"Age spline 3"	.34820139	.04908664	-7.4835747	7.233e-14	.26414047	.45901414	"model3"	"onsdeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onsdeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.95633023	.03640889	-1.1728467	.24085731	.88756751	1.0304202	"model3"	"onsdeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.97960273	.03711611	-.54390997	.58650343	.90949196	1.0551182	"model3"	"onsdeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0367083	.03902526	.95768526	.33822149	.96297366	1.1160887	"model3"	"onsdeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0686847	.04140894	1.7143947	.08645626	.99052991	1.153006	"model3"	"onsdeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0025938	.00215394	1.2057824	.22790141	.99838105	1.0068244	"model3"	"onsdeath"	""
"hba1c_pct"	"HbA1c %"	1.0275263	.01113371	2.5060613	.01220845	1.0059348	1.0495814	"model3"	"onsdeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0005955	.00070089	.84995137	.39535213	.99922277	1.0019702	"model3"	"onsdeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onsdeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1383668	.03003549	4.9117313	9.028e-07	1.0809946	1.198784	"model3"	"onsdeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.1696219	.05968016	3.0706518	.00213592	1.0583097	1.2926418	"model3"	"onsdeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"onsdeath"	""
"1.hypertension"	"Diagnosed hypertension"	1.0056336	.02690738	.20996057	.83369845	.95425512	1.0597785	"model3"	"onsdeath"	""
"bp_map"	"Mean Arterial Pressure"	.99816051	.00074638	-2.4622821	.0138056	.9966987	.99962446	"model3"	"onsdeath"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"onsdeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onsdeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1365127	.03174044	4.5819545	4.607e-06	1.0759745	1.2004569	"model3"	"onsdeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onsdeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0385269	.02526542	1.5538913	.12021034	.99016965	1.0892458	"model3"	"onsdeath"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"onsdeath"	""
"1.dm_type"	"Diabetes Type"	1.2711966	.13107251	2.3272209	.01995351	1.0385938	1.5558931	"model3"	"onsdeath"	""
"2.dm_type"	"Diabetes Type"	1.1611882	.03580119	4.8471114	1.253e-06	1.0930972	1.2335207	"model3"	"onsdeath"	""
"3.dm_type"	"Diabetes Type"	1.0096741	.05085835	.19113302	.84842138	.91475603	1.1144411	"model3"	"onsdeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onsdeath"	""
"1.cancer"	"Cancer"	1.1777337	.03224761	5.9746379	2.306e-09	1.1161955	1.2426645	"model3"	"onsdeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onsdeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.3509639	.1032771	3.9349935	.0000832	1.1629792	1.5693345	"model3"	"onsdeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onsdeath"	""
"1.stroke"	"Stroke"	1.1072172	.03227339	3.4942053	.00047548	1.0457354	1.1723136	"model3"	"onsdeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onsdeath"	""
"1.dementia"	"Dementia"	1.0856761	.04659044	1.9155381	.05542392	.99809533	1.1809419	"model3"	"onsdeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onsdeath"	""
"1.other_neuro"	"Neurological disease"	1.3450245	.06268757	6.3598211	2.020e-10	1.2276039	1.4736765	"model3"	"onsdeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onsdeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2674581	.0322617	9.311492	1.260e-20	1.2057777	1.3322937	"model3"	"onsdeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onsdeath"	""
"1.esrf"	"end stage renal failure"	1.140842	.09557173	1.5729011	.11574173	.96809465	1.3444145	"model3"	"onsdeath"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"onsdeath"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.2209025	.12176495	2.0012355	.04536702	1.0041246	1.4844799	"model3"	"onsdeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onsdeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	.97964082	.03944816	-.51080983	.60948423	.90529621	1.0600908	"model3"	"onsdeath"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"onsdeath"	""
"2.hh_total_cat"	"Number of people in household"	.95065801	.03409994	-1.410681	.15833869	.88611861	1.0198981	"model3"	"onsdeath"	""
"3.hh_total_cat"	"Number of people in household"	1.0117708	.05730061	.20662599	.83630196	.90547237	1.1305482	"model3"	"onsdeath"	""
"4.hh_total_cat"	"Number of people in household"	.99295811	.04451112	-.15764687	.87473507	.90944052	1.0841455	"model3"	"onsdeath"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"onsdeath"	""
"1.carehome"	"Care home y/n"	1.1027945	.04806194	2.2451367	.02475936	1.0125059	1.2011345	"model3"	"onsdeath"	""
