parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"infected"	""
"1.cancer"	"Cancer"	1.2451956	.01673364	16.318162	7.331e-60	1.2128264	1.2784286	"model3"	"infected"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"infected"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4576094	.04972944	11.044241	2.337e-28	1.3633288	1.55841	"model3"	"infected"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"infected"	""
"1.stroke"	"Stroke"	1.3797554	.02144267	20.71346	2.620e-95	1.3383622	1.4224289	"model3"	"infected"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"infected"	""
"1.dementia"	"Dementia"	1.7758084	.04598547	22.175876	5.87e-109	1.6879275	1.8682647	"model3"	"infected"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"infected"	""
"1.other_neuro"	"Neurological disease"	1.5836111	.03855542	18.881863	1.608e-79	1.5098185	1.6610103	"model3"	"infected"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"infected"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2392997	.01589615	16.726521	8.400e-63	1.2085321	1.2708505	"model3"	"infected"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"infected"	""
"1.esrf"	"end stage renal failure"	4.1326197	.17860816	32.830648	2.15e-236	3.7969709	4.4979396	"model3"	"infected"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"infected"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0502746	.04598165	1.1203969	.26254467	.96391058	1.1443766	"model3"	"infected"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"infected"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1003385	.01747062	6.0222278	1.720e-09	1.066624	1.1351187	"model3"	"infected"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"infected"	""
"2.hh_total_cat"	"Number of people in household"	1.2353321	.0139557	18.707396	4.309e-78	1.20828	1.2629898	"model3"	"infected"	""
"3.hh_total_cat"	"Number of people in household"	1.4039393	.02638184	18.055274	7.171e-73	1.3531724	1.4566108	"model3"	"infected"	""
"4.hh_total_cat"	"Number of people in household"	2.3758328	.06225153	33.026051	3.43e-239	2.256902	2.5010308	"model3"	"infected"	""
"5.hh_total_cat"	"Number of people in household"	1.1428196	.01599308	9.5394181	1.436e-21	1.1118997	1.1745993	"model3"	"infected"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"infected"	""
"1.carehome"	"Care home y/n"	4.7014036	.12776144	56.958657	0	4.4575476	4.9586001	"model3"	"infected"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"ae"	""
"2.eth5"	"Eth 5 categories"	.79026527	.00329197	-56.506523	0	.7838394	.79674383	"crude"	"ae"	""
"3.eth5"	"Eth 5 categories"	.94055642	.00598466	-9.6314115	5.891e-22	.92889954	.95235959	"crude"	"ae"	""
"4.eth5"	"Eth 5 categories"	.91784775	.00816211	-9.6398266	5.428e-22	.90198891	.93398542	"crude"	"ae"	""
"5.eth5"	"Eth 5 categories"	.62071358	.00494561	-59.852941	0	.61109565	.63048288	"crude"	"ae"	""
"6.eth5"	"Eth 5 categories"	.93259633	.00183496	-35.466203	1.63e-275	.92900679	.93619973	"crude"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"ae"	""
"2.eth5"	"Eth 5 categories"	.83998892	.00352059	-41.602693	0	.83311695	.84691756	"model0"	"ae"	""
"3.eth5"	"Eth 5 categories"	1.0071857	.00642334	1.1226937	.2615676	.99467453	1.0198542	"model0"	"ae"	""
"4.eth5"	"Eth 5 categories"	.97935479	.00872779	-2.3408703	.01923885	.96239717	.9966112	"model0"	"ae"	""
"5.eth5"	"Eth 5 categories"	.65963543	.0052696	-52.082402	0	.64938765	.67004492	"model0"	"ae"	""
"6.eth5"	"Eth 5 categories"	.9095507	.00180622	-47.740457	0	.90601746	.91309771	"model0"	"ae"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"ae"	""
"1.male"	"Male"	.95882871	.00162048	-24.876464	1.34e-136	.95565787	.96201006	"model0"	"ae"	""
"age1"	"Age spline 1"	.98971986	.0002343	-43.650553	0	.98926076	.99017918	"model0"	"ae"	""
"age2"	"Age spline 2"	.99244852	.0007916	-9.5034211	2.031e-21	.99089822	.99400124	"model0"	"ae"	""
"age3"	"Age spline 3"	1.1255654	.00251836	52.86699	0	1.1206403	1.1305121	"model0"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"ae"	""
"2.eth5"	"Eth 5 categories"	.78678673	.00332354	-56.76773	0	.7802996	.79332779	"model1"	"ae"	""
"3.eth5"	"Eth 5 categories"	.91929708	.00591261	-13.083078	4.114e-39	.90778132	.93095893	"model1"	"ae"	""
"4.eth5"	"Eth 5 categories"	.93819618	.00841692	-7.111079	1.151e-12	.92184351	.95483892	"model1"	"ae"	""
"5.eth5"	"Eth 5 categories"	.63906625	.00513373	-55.737316	0	.62908313	.64920779	"model1"	"ae"	""
"6.eth5"	"Eth 5 categories"	.9137273	.00182148	-45.259552	0	.91016423	.91730432	"model1"	"ae"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"ae"	""
"1.male"	"Male"	.95788872	.0016261	-25.344075	1.04e-141	.95470692	.96108111	"model1"	"ae"	""
"age1"	"Age spline 1"	.98994928	.00023592	-42.387375	0	.989487	.99041179	"model1"	"ae"	""
"age2"	"Age spline 2"	.99556946	.00079865	-5.5352377	3.108e-08	.99400537	.99713602	"model1"	"ae"	""
"age3"	"Age spline 3"	1.1145518	.00250644	48.226144	0	1.1096501	1.1194751	"model1"	"ae"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"ae"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1054621	.00315673	35.111428	4.51e-270	1.0992923	1.1116665	"model1"	"ae"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.211442	.00342626	67.819788	0	1.2047452	1.218176	"model1"	"ae"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3492247	.00377672	107.00645	0	1.3418427	1.3566472	"model1"	"ae"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5792118	.00444745	162.24644	0	1.570519	1.5879527	"model1"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"ae"	""
"2.eth5"	"Eth 5 categories"	.82460747	.00458175	-34.708058	5.96e-264	.81567612	.83363661	"model2"	"ae"	""
"3.eth5"	"Eth 5 categories"	.97668986	.00866202	-2.6594619	.00782656	.95985931	.99381553	"model2"	"ae"	""
"4.eth5"	"Eth 5 categories"	.98107615	.01311414	-1.4292704	.15292653	.95570669	1.0071191	"model2"	"ae"	""
"5.eth5"	"Eth 5 categories"	.8946731	.01005202	-9.9059053	3.924e-23	.87518684	.91459321	"model2"	"ae"	""
"6.eth5"	"Eth 5 categories"	1.0076781	.00296743	2.5973682	.00939412	1.0018788	1.013511	"model2"	"ae"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"ae"	""
"1.male"	"Male"	.94950142	.0023032	-21.362246	3.00e-101	.94499795	.95402636	"model2"	"ae"	""
"age1"	"Age spline 1"	.98941186	.00047131	-22.345845	1.33e-110	.98848854	.99033605	"model2"	"ae"	""
"age2"	"Age spline 2"	.95706859	.00134793	-31.156294	4.17e-213	.95443034	.95971412	"model2"	"ae"	""
"age3"	"Age spline 3"	1.2294998	.00461991	54.984591	0	1.2204782	1.238588	"model2"	"ae"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"ae"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0738501	.00422725	18.099761	3.201e-73	1.0655967	1.0821674	"model2"	"ae"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1374911	.00444618	32.958071	3.24e-238	1.1288101	1.146239	"model2"	"ae"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2218156	.00476055	51.417562	0	1.2125207	1.2311819	"model2"	"ae"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.3508259	.00535822	75.811666	0	1.3403647	1.3613688	"model2"	"ae"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0051155	.00020943	24.488302	1.97e-132	1.0047051	1.0055261	"model2"	"ae"	""
"hba1c_pct"	"HbA1c %"	1.046012	.00149958	31.378481	3.98e-216	1.043077	1.0489553	"model2"	"ae"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0124218	.00003728	335.2672	0	1.0123487	1.0124949	"model2"	"ae"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"ae"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0780045	.00291891	27.740056	2.30e-169	1.0722987	1.0837406	"model2"	"ae"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.3224562	.0047223	78.270048	0	1.313233	1.3317442	"model2"	"ae"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"ae"	""
"1.hypertension"	"Diagnosed hypertension"	1.0136286	.00287653	4.7699986	1.842e-06	1.0080063	1.0192822	"model2"	"ae"	""
"bp_map"	"Mean Arterial Pressure"	1.0000828	6.701e-06	12.353037	4.691e-35	1.0000696	1.0000959	"model2"	"ae"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"ae"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"ae"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3686822	.00513042	83.727808	0	1.3586636	1.3787746	"model2"	"ae"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"ae"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.4947578	.00473131	126.99217	0	1.4855134	1.5040599	"model2"	"ae"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"ae"	""
"1.dm_type"	"Diabetes Type"	1.2236192	.01276454	19.345949	2.205e-83	1.1988551	1.2488947	"model2"	"ae"	""
"2.dm_type"	"Diabetes Type"	1.0120428	.0041182	2.9418322	.00326277	1.0040034	1.0201466	"model2"	"ae"	""
"3.dm_type"	"Diabetes Type"	1.0294281	.00602145	4.9584234	7.107e-07	1.0176936	1.0412978	"model2"	"ae"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"ae"	""
"1.cancer"	"Cancer"	1.3089637	.00477253	73.843463	0	1.299643	1.3183511	"model2"	"ae"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"ae"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.6953236	.01498644	59.715089	0	1.6662037	1.7249524	"model2"	"ae"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"ae"	""
"1.stroke"	"Stroke"	1.5399797	.0068863	96.556343	0	1.5265418	1.553536	"model2"	"ae"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"ae"	""
"1.dementia"	"Dementia"	1.7027261	.01762038	51.43151	0	1.6685387	1.7376141	"model2"	"ae"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"ae"	""
"1.other_neuro"	"Neurological disease"	1.5345731	.0114374	57.459264	0	1.5123191	1.5571545	"model2"	"ae"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"ae"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1157043	.00413977	29.507444	2.31e-191	1.10762	1.1238477	"model2"	"ae"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"ae"	""
"1.esrf"	"end stage renal failure"	1.9230528	.03362781	37.394972	4.72e-306	1.8582602	1.9901046	"model2"	"ae"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"ae"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1219064	.01451925	8.8883513	6.202e-19	1.0938071	1.1507276	"model2"	"ae"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"ae"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0863221	.00471011	19.09618	2.717e-81	1.0771296	1.0955931	"model2"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"ae"	""
"2.eth5"	"Eth 5 categories"	.82236725	.00466201	-34.497765	8.67e-261	.81328045	.83155557	"model3"	"ae"	""
"3.eth5"	"Eth 5 categories"	.97475223	.00865605	-2.8796411	.00398128	.95793347	.99186629	"model3"	"ae"	""
"4.eth5"	"Eth 5 categories"	.97959896	.0130966	-1.541737	.12313752	.95426349	1.0056071	"model3"	"ae"	""
"5.eth5"	"Eth 5 categories"	.8931504	.01004295	-10.049461	9.237e-24	.87368189	.91305273	"model3"	"ae"	""
"6.eth5"	"Eth 5 categories"	1.0098032	.00297584	3.3103602	.00093176	1.0039875	1.0156526	"model3"	"ae"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"ae"	""
"1.male"	"Male"	.95148659	.00230918	-20.490836	2.599e-93	.94697142	.95602329	"model3"	"ae"	""
"age1"	"Age spline 1"	.98908962	.00047235	-22.971376	9.01e-117	.98816425	.99001585	"model3"	"ae"	""
"age2"	"Age spline 2"	.9588662	.0013622	-29.566794	4.00e-192	.95620004	.96153979	"model3"	"ae"	""
"age3"	"Age spline 3"	1.2204549	.00462778	52.539954	0	1.2114183	1.229559	"model3"	"ae"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ae"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0725911	.00422264	17.800301	7.029e-71	1.0643467	1.0808993	"model3"	"ae"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1351965	.00443816	32.434496	8.96e-231	1.1265311	1.1439286	"model3"	"ae"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2179146	.00474752	50.573701	0	1.2086451	1.2272552	"model3"	"ae"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.3458083	.00534354	74.800227	0	1.3353758	1.3563223	"model3"	"ae"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0052645	.00020939	25.207932	3.28e-140	1.0048542	1.005675	"model3"	"ae"	""
"hba1c_pct"	"HbA1c %"	1.0460275	.0014985	31.412009	1.39e-216	1.0430946	1.0489686	"model3"	"ae"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0124101	.00003732	334.60433	0	1.0123369	1.0124832	"model3"	"ae"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ae"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0792416	.00292262	28.160122	1.80e-174	1.0735286	1.0849851	"model3"	"ae"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.3216354	.00472312	78.03402	0	1.3124106	1.330925	"model3"	"ae"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ae"	""
"1.hypertension"	"Diagnosed hypertension"	1.014774	.00287916	5.1690557	2.353e-07	1.0091466	1.0204327	"model3"	"ae"	""
"bp_map"	"Mean Arterial Pressure"	1.0000829	6.673e-06	12.422474	1.974e-35	1.0000698	1.000096	"model3"	"ae"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"ae"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ae"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3704822	.00513685	84.083527	0	1.360451	1.3805873	"model3"	"ae"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ae"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.4962107	.00473513	127.31994	0	1.4869587	1.5055202	"model3"	"ae"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ae"	""
"1.dm_type"	"Diabetes Type"	1.2219305	.0127467	19.213911	2.831e-82	1.1972011	1.2471707	"model3"	"ae"	""
"2.dm_type"	"Diabetes Type"	1.0108926	.00411267	2.6629275	.00774641	1.002864	1.0189855	"model3"	"ae"	""
"3.dm_type"	"Diabetes Type"	1.0304051	.00602695	5.1207736	3.043e-07	1.0186599	1.0422856	"model3"	"ae"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ae"	""
"1.cancer"	"Cancer"	1.3119909	.00478418	74.467439	0	1.3026476	1.3214014	"model3"	"ae"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ae"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.6899873	.01494131	59.350342	0	1.6609551	1.7195269	"model3"	"ae"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ae"	""
"1.stroke"	"Stroke"	1.5304905	.00685139	95.069626	0	1.5171208	1.543978	"model3"	"ae"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ae"	""
"1.dementia"	"Dementia"	1.588161	.01679202	43.749725	0	1.555588	1.6214162	"model3"	"ae"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ae"	""
"1.other_neuro"	"Neurological disease"	1.5176272	.01132377	55.906765	0	1.4955945	1.5399845	"model3"	"ae"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ae"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1173162	.00414651	29.890974	2.58e-196	1.1092186	1.1254728	"model3"	"ae"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ae"	""
"1.esrf"	"end stage renal failure"	1.9209455	.03358915	37.334285	4.56e-305	1.8562273	1.9879201	"model3"	"ae"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ae"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1221834	.01452197	8.9079585	5.198e-19	1.0940788	1.1510099	"model3"	"ae"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ae"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0868225	.00471238	19.201996	3.561e-82	1.0776256	1.096098	"model3"	"ae"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"ae"	""
"2.hh_total_cat"	"Number of people in household"	.98615605	.00299882	-4.5843598	4.554e-06	.98029595	.99205118	"model3"	"ae"	""
"3.hh_total_cat"	"Number of people in household"	1.0271109	.00636889	4.3139665	.00001604	1.0147037	1.0396699	"model3"	"ae"	""
"4.hh_total_cat"	"Number of people in household"	1.081063	.01301831	6.4726706	9.629e-11	1.0558463	1.1068819	"model3"	"ae"	""
"5.hh_total_cat"	"Number of people in household"	.94915089	.00359629	-13.773577	3.676e-43	.9421284	.95622573	"model3"	"ae"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ae"	""
"1.carehome"	"Care home y/n"	1.3461365	.01723696	23.213133	3.36e-119	1.3127731	1.3803479	"model3"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"icu"	""
"2.eth5"	"Eth 5 categories"	2.3540985	.14024329	14.371311	7.833e-47	2.0946674	2.645661	"crude"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.0876896	.2487206	13.996157	1.645e-44	2.6367404	3.6157626	"crude"	"icu"	""
"4.eth5"	"Eth 5 categories"	1.9926016	.27436918	5.0070548	5.527e-07	1.5213011	2.6099115	"crude"	"icu"	""
"5.eth5"	"Eth 5 categories"	1.7673982	.19269582	5.2235092	1.756e-07	1.4273473	2.1884628	"crude"	"icu"	""
"6.eth5"	"Eth 5 categories"	.95354921	.04441319	-1.0212021	.3071587	.87035602	1.0446944	"crude"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"icu"	""
"2.eth5"	"Eth 5 categories"	3.2540744	.19884341	19.309203	4.495e-83	2.8867818	3.6680984	"model0"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.9091563	.31933715	16.689061	1.574e-62	3.3308017	4.5879353	"model0"	"icu"	""
"4.eth5"	"Eth 5 categories"	3.2171439	.44500758	8.4475264	2.975e-17	2.453178	4.2190233	"model0"	"icu"	""
"5.eth5"	"Eth 5 categories"	2.8179872	.30999876	9.4177766	4.607e-21	2.2714373	3.4960471	"model0"	"icu"	""
"6.eth5"	"Eth 5 categories"	1.0318257	.04824221	.67009436	.50279764	.94147559	1.1308464	"model0"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"icu"	""
"1.male"	"Male"	2.3370704	.09289409	21.356954	3.36e-101	2.1619127	2.5264193	"model0"	"icu"	""
"age1"	"Age spline 1"	1.0857284	.01232691	7.244503	4.340e-13	1.0618349	1.1101595	"model0"	"icu"	""
"age2"	"Age spline 2"	1.0932217	.03246067	3.0017168	.00268462	1.0314158	1.1587311	"model0"	"icu"	""
"age3"	"Age spline 3"	.58998533	.04549718	-6.8424072	7.787e-12	.5072244	.6862499	"model0"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"icu"	""
"2.eth5"	"Eth 5 categories"	3.0144489	.18601999	17.880843	1.663e-71	2.6710422	3.4020062	"model1"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.4916814	.28955722	15.077989	2.261e-51	2.9678804	4.107928	"model1"	"icu"	""
"4.eth5"	"Eth 5 categories"	3.0505246	.42247313	8.0532729	8.061e-16	2.3253587	4.0018342	"model1"	"icu"	""
"5.eth5"	"Eth 5 categories"	2.7068802	.29812053	9.0416536	1.543e-19	2.1813357	3.3590431	"model1"	"icu"	""
"6.eth5"	"Eth 5 categories"	1.0350732	.04848842	.73587127	.46180905	.94427003	1.1346083	"model1"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"icu"	""
"1.male"	"Male"	2.3298956	.09276296	21.244259	3.73e-100	2.1549963	2.5189896	"model1"	"icu"	""
"age1"	"Age spline 1"	1.0867888	.0123789	7.3068277	2.735e-13	1.0627954	1.1113238	"model1"	"icu"	""
"age2"	"Age spline 2"	1.0927022	.03253285	2.9776718	.00290447	1.0307638	1.1583626	"model1"	"icu"	""
"age3"	"Age spline 3"	.59066176	.04565323	-6.8120117	9.624e-12	.50763092	.68727357	"model1"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0540925	.06680064	.83127696	.40581719	.93097031	1.1934978	"model1"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.194427	.07429125	2.8564569	.00428398	1.0573442	1.3492824	"model1"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4602348	.08786416	6.2919958	3.134e-10	1.2977913	1.6430114	"model1"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5700182	.09686202	7.311588	2.640e-13	1.3912012	1.7718194	"model1"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"icu"	""
"2.eth5"	"Eth 5 categories"	2.5205107	.19158049	12.162591	4.917e-34	2.1716503	2.925413	"model2"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.1267065	.31135288	11.448051	2.405e-30	2.5723243	3.8005682	"model2"	"icu"	""
"4.eth5"	"Eth 5 categories"	3.1639383	.51637757	7.0573935	1.697e-12	2.2977659	4.3566256	"model2"	"icu"	""
"5.eth5"	"Eth 5 categories"	3.3066048	.43724727	9.0439473	1.511e-19	2.5516675	4.2848983	"model2"	"icu"	""
"6.eth5"	"Eth 5 categories"	1.0629558	.06446249	1.0067436	.31405799	.9438315	1.1971152	"model2"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"icu"	""
"1.male"	"Male"	2.6127888	.13007816	19.291247	6.362e-83	2.369884	2.8805905	"model2"	"icu"	""
"age1"	"Age spline 1"	1.043181	.02010273	2.19374	.02825411	1.0045152	1.0833352	"model2"	"icu"	""
"age2"	"Age spline 2"	1.1019599	.05134483	2.083748	.0371831	1.0057843	1.2073322	"model2"	"icu"	""
"age3"	"Age spline 3"	.60108957	.07015957	-4.3609361	.00001295	.47817447	.75560008	"model2"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0671309	.08324754	.83288273	.40491087	.9158302	1.2434275	"model2"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0951421	.08438724	1.1794561	.23821662	.94163006	1.2736809	"model2"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2016459	.09065328	2.4349149	.01489529	1.0364804	1.393131	"model2"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2977702	.09966679	3.3939149	.00068901	1.1164179	1.5085815	"model2"	"icu"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0788613	.00401698	20.386507	2.203e-92	1.0710168	1.0867632	"model2"	"icu"	""
"hba1c_pct"	"HbA1c %"	1.1763289	.02121324	9.0054166	2.148e-19	1.1354779	1.2186496	"model2"	"icu"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0080036	.00153617	5.2308752	1.687e-07	1.0049972	1.0110189	"model2"	"icu"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"icu"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1069305	.0537202	2.0933293	.03631977	1.0064933	1.2173903	"model2"	"icu"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.32049342	.0342589	-10.645041	1.839e-26	.25991454	.39519155	"model2"	"icu"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"icu"	""
"1.hypertension"	"Diagnosed hypertension"	1.0561865	.05241023	1.1016209	.27062653	.95830151	1.1640699	"model2"	"icu"	""
"bp_map"	"Mean Arterial Pressure"	1.0001087	.0000931	1.1678425	.24287031	.99992626	1.0002912	"model2"	"icu"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"icu"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"icu"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.6946236	.12125688	7.3715186	1.687e-13	1.4728771	1.9497549	"model2"	"icu"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"icu"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0052446	.06114997	.08598992	.93147443	.89226188	1.1325337	"model2"	"icu"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"icu"	""
"1.dm_type"	"Diabetes Type"	1.3537678	.23377019	1.7540518	.07942163	.96506758	1.8990249	"model2"	"icu"	""
"2.dm_type"	"Diabetes Type"	1.1643724	.07687049	2.3051342	.02115906	1.0230494	1.3252177	"model2"	"icu"	""
"3.dm_type"	"Diabetes Type"	1.2432456	.11908025	2.2731408	.02301769	1.0304511	1.4999836	"model2"	"icu"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"icu"	""
"1.cancer"	"Cancer"	1.0752911	.08469737	.92159828	.35673816	.92146649	1.2547945	"model2"	"icu"	""
