eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"hes_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0651376	.03700755	1.8162349	.06933435	.99501867	1.1401977	"model2"	"hes"	""
"hes_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1413436	.039966	3.7755268	.00015967	1.0656393	1.2224261	"model2"	"hes"	""
"hes_30"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"2.bmicat_sa"	"BMI with SA categories"	.84671348	.06826186	-2.0639216	.03902515	.72295754	.99165398	"model2"	"hes"	""
"hes_30"	"3.bmicat_sa"	"BMI with SA categories"	.98664675	.079467	-.16690821	.86744228	.84256571	1.155366	"model2"	"hes"	""
"hes_30"	"4.bmicat_sa"	"BMI with SA categories"	1.2141321	.09956313	2.3661116	.01797602	1.0338664	1.4258291	"model2"	"hes"	""
"hes_30"	"5.bmicat_sa"	"BMI with SA categories"	1.5136259	.13011094	4.8221169	1.420e-06	1.278938	1.7913797	"model2"	"hes"	""
"hes_30"	"6.bmicat_sa"	"BMI with SA categories"	2.0186297	.18361805	7.722137	1.144e-14	1.689001	2.4125895	"model2"	"hes"	""
"hes_30"	"7.bmicat_sa"	"BMI with SA categories"	1.1476696	.09649093	1.6382115	.10137758	.97331111	1.3532627	"model2"	"hes"	""
"hes_30"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.hba1ccat"	"HbA1c category"	1.0973626	.05816096	1.7529897	.07960377	.98909017	1.2174872	"model2"	"hes"	""
"hes_30"	"2.hba1ccat"	"HbA1c category"	1.2482537	.10156019	2.7254248	.00642188	1.0642595	1.4640576	"model2"	"hes"	""
"hes_30"	"3.hba1ccat"	"HbA1c category"	1.2568763	.09835478	2.9216573	.00348174	1.0781598	1.4652168	"model2"	"hes"	""
"hes_30"	"4.hba1ccat"	"HbA1c category"	2.016839	.14730596	9.6050144	7.615e-22	1.7478378	2.3272408	"model2"	"hes"	""
"hes_30"	"5.hba1ccat"	"HbA1c category"	.96388803	.02564226	-1.3825592	.16680007	.9149179	1.0154792	"model2"	"hes"	""
"hes_30"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0160391	.00104081	15.533108	2.071e-54	1.0140012	1.0180812	"model2"	"hes"	""
"hes_30"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0665449	.02462127	2.7907349	.00525885	1.0193635	1.11591	"model2"	"hes"	""
"hes_30"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.92867742	.03579685	-1.9196216	.05490572	.86110166	1.0015562	"model2"	"hes"	""
"hes_30"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.hypertension"	"Diagnosed hypertension"	1.1605557	.0294108	5.8755783	4.214e-09	1.1043197	1.2196554	"model2"	"hes"	""
"hes_30"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"2.bp_cat"	"Blood pressure four levels non-missing"	.89811464	.03505351	-2.7531968	.00590164	.83197311	.96951439	"model2"	"hes"	""
"hes_30"	"3.bp_cat"	"Blood pressure four levels non-missing"	.9496561	.03070929	-1.5973938	.11017796	.89133472	1.0117935	"model2"	"hes"	""
"hes_30"	"4.bp_cat"	"Blood pressure four levels non-missing"	.97203727	.03295664	-.8364953	.40287632	.90954288	1.0388256	"model2"	"hes"	""
"hes_30"	"5.bp_cat"	"Blood pressure four levels non-missing"	.74650448	.03115472	-7.0051441	2.467e-12	.68787299	.81013349	"model2"	"hes"	""
"hes_30"	"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.asthma"	"Asthma category"	1.2022579	.03420908	6.4736484	9.566e-11	1.1370447	1.2712113	"model2"	"hes"	""
"hes_30"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	2.1657983	.08254052	20.277375	2.037e-91	2.0099162	2.33377	"model2"	"hes"	""
"hes_30"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2535405	.03835392	7.3855557	1.518e-13	1.1805778	1.3310126	"model2"	"hes"	""
"hes_30"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.dm_type"	"Diabetes Type"	1.9702996	.23930608	5.583765	2.354e-08	1.5529167	2.4998641	"model2"	"hes"	""
"hes_30"	"2.dm_type"	"Diabetes Type"	1.1792185	.05418054	3.5879385	.0003333	1.0776677	1.2903387	"model2"	"hes"	""
"hes_30"	"3.dm_type"	"Diabetes Type"	1.1281807	.06168732	2.2057329	.02740271	1.013529	1.255802	"model2"	"hes"	""
"hes_30"	"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.cancer"	"Cancer"	1.6480667	.05660356	14.546416	6.154e-48	1.5407774	1.7628269	"model2"	"hes"	""
"hes_30"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.chronic_liver_disease"	"Chronic liver disease"	2.1365173	.19349585	8.3825828	5.178e-17	1.7890253	2.5515045	"model2"	"hes"	""
"hes_30"	"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.stroke"	"Stroke"	1.2230501	.05084466	4.8433508	1.277e-06	1.1273483	1.3268763	"model2"	"hes"	""
"hes_30"	"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.dementia"	"Dementia"	.56832287	.03950373	-8.1293506	4.316e-16	.49593949	.65127074	"model2"	"hes"	""
"hes_30"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.other_neuro"	"Neurological disease"	1.7385792	.11034763	8.7138523	2.937e-18	1.5352133	1.9688845	"model2"	"hes"	""
"hes_30"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.egfr60"	"CKD defined by egfr<60"	1.3143826	.04491264	8.0001738	1.242e-15	1.2292384	1.4054244	"model2"	"hes"	""
"hes_30"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.esrf"	"end stage renal failure"	1.2698159	.12207054	2.4848203	.01296169	1.0517503	1.5330943	"model2"	"hes"	""
"hes_30"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.2118492	.11818946	1.9701733	.04881851	1.0009962	1.4671169	"model2"	"hes"	""
"hes_30"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.3426641	.05423136	7.29511	2.984e-13	1.240471	1.4532761	"model2"	"hes"	""
"hes_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"2.stp"	"Sustainability and Transformation Partnership"	.41897003	.29411504	-1.2392615	.21524867	.10583843	1.6585269	"model2"	"hes"	""
"hes_30"	"3.stp"	"Sustainability and Transformation Partnership"	.38885485	.27334348	-1.3437032	.17904438	.09804825	1.5421804	"model2"	"hes"	""
"hes_30"	"4.stp"	"Sustainability and Transformation Partnership"	.38666004	.27310682	-1.3452905	.17853144	.09685147	1.5436626	"model2"	"hes"	""
"hes_30"	"5.stp"	"Sustainability and Transformation Partnership"	.39598312	.2808864	-1.305981	.19155901	.09860205	1.5902573	"model2"	"hes"	""
"hes_30"	"6.stp"	"Sustainability and Transformation Partnership"	.38836154	.2727657	-1.3466486	.17809343	.0980381	1.5384294	"model2"	"hes"	""
"hes_30"	"7.stp"	"Sustainability and Transformation Partnership"	.46189413	.33116127	-1.0773484	.28132465	.11330835	1.8828814	"model2"	"hes"	""
"hes_30"	"8.stp"	"Sustainability and Transformation Partnership"	.63127936	.44388594	-.65420588	.51297917	.15910972	2.5046466	"model2"	"hes"	""
"hes_30"	"9.stp"	"Sustainability and Transformation Partnership"	.47710808	.33651757	-1.049175	.29409759	.1197404	1.901047	"model2"	"hes"	""
"hes_30"	"10.stp"	"Sustainability and Transformation Partnership"	.52484514	.36926543	-.91625821	.35953148	.13217554	2.0840651	"model2"	"hes"	""
"hes_30"	"11.stp"	"Sustainability and Transformation Partnership"	.47833875	.33616012	-1.0493341	.29402439	.12065358	1.8964042	"model2"	"hes"	""
"hes_30"	"12.stp"	"Sustainability and Transformation Partnership"	.70153737	.49461983	-.50277351	.61512352	.17616112	2.7937759	"model2"	"hes"	""
"hes_30"	"13.stp"	"Sustainability and Transformation Partnership"	.90461861	.63697093	-.1423623	.88679384	.22756594	3.5960339	"model2"	"hes"	""
"hes_30"	"14.stp"	"Sustainability and Transformation Partnership"	.66898143	.47097088	-.57101164	.56799175	.16832865	2.6587045	"model2"	"hes"	""
"hes_30"	"15.stp"	"Sustainability and Transformation Partnership"	.53870053	.37910321	-.87901578	.37939272	.13562065	2.1397793	"model2"	"hes"	""
"hes_30"	"16.stp"	"Sustainability and Transformation Partnership"	.38956058	.27427935	-1.3389734	.18057934	.0980091	1.5484015	"model2"	"hes"	""
"hes_30"	"17.stp"	"Sustainability and Transformation Partnership"	.4593581	.32352749	-1.1045313	.26936273	.11551735	1.8266509	"model2"	"hes"	""
"hes_30"	"18.stp"	"Sustainability and Transformation Partnership"	.69509473	.48852021	-.5175035	.60480473	.17531142	2.755991	"model2"	"hes"	""
"hes_30"	"19.stp"	"Sustainability and Transformation Partnership"	.61204355	.43092165	-.6973052	.48561182	.15398438	2.4326969	"model2"	"hes"	""
"hes_30"	"20.stp"	"Sustainability and Transformation Partnership"	.60228757	.4233914	-.72125224	.47075433	.15185633	2.3887731	"model2"	"hes"	""
"hes_30"	"21.stp"	"Sustainability and Transformation Partnership"	.81264345	.57126193	-.29512436	.76789888	.20489578	3.2230501	"model2"	"hes"	""
"hes_30"	"22.stp"	"Sustainability and Transformation Partnership"	.73886574	.53098347	-.42112351	.67366489	.18065596	3.0218908	"model2"	"hes"	""
"hes_30"	"23.stp"	"Sustainability and Transformation Partnership"	.38306324	.26992434	-1.3617531	.17327581	.09626622	1.5242881	"model2"	"hes"	""
"hes_30"	"24.stp"	"Sustainability and Transformation Partnership"	.48461674	.35679835	-.98390274	.32516334	.11447286	2.0516075	"model2"	"hes"	""
"hes_30"	"25.stp"	"Sustainability and Transformation Partnership"	.38361094	.27547527	-1.3342315	.182128	.09389311	1.567286	"model2"	"hes"	""
"hes_30"	"26.stp"	"Sustainability and Transformation Partnership"	.50861473	.35958126	-.95626882	.33893644	.12723457	2.0331656	"model2"	"hes"	""
"hes_30"	"27.stp"	"Sustainability and Transformation Partnership"	.48492184	.34183693	-1.0267197	.30455249	.12179586	1.930683	"model2"	"hes"	""
"hes_30"	"28.stp"	"Sustainability and Transformation Partnership"	.64499504	.45567564	-.62070135	.53479614	.16151025	2.575803	"model2"	"hes"	""
"hes_30"	"29.stp"	"Sustainability and Transformation Partnership"	.55069395	.38858968	-.84544405	.39786296	.13812476	2.195579	"model2"	"hes"	""
"hes_30"	"30.stp"	"Sustainability and Transformation Partnership"	.73895932	.52165246	-.42853121	.66826441	.18523928	2.9478677	"model2"	"hes"	""
"hes_30"	"31.stp"	"Sustainability and Transformation Partnership"	.5847908	.46353104	-.67684984	.49850124	.12368031	2.7650342	"model2"	"hes"	""
"hes_30"	"32.stp"	"Sustainability and Transformation Partnership"	.32744147	.22991521	-1.590024	.11182939	.08269073	1.2966134	"model2"	"hes"	""
"hes_30"	"_cons"	"Constant"	.07411483	.05349156	-3.6053752	.0003117	.01801191	.30496528	"model2"	"hes"	""
"hes_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.ethnicity_16"	"Eth 16 categories"	.90729732	.13237404	-.66679606	.50490241	.68164761	1.2076451	"model3"	"hes"	""
"hes_30"	"3.ethnicity_16"	"Eth 16 categories"	1.0549364	.05017665	1.1243984	.26084404	.96103681	1.1580107	"model3"	"hes"	""
"hes_30"	"4.ethnicity_16"	"Eth 16 categories"	1.349889	.28297311	1.4312204	.15236705	.89508294	2.0357893	"model3"	"hes"	""
"hes_30"	"5.ethnicity_16"	"Eth 16 categories"	1.187961	.22111938	.92534839	.35478472	.82483108	1.7109579	"model3"	"hes"	""
"hes_30"	"6.ethnicity_16"	"Eth 16 categories"	1.7837435	.34023099	3.03405	.00241294	1.2273667	2.5923311	"model3"	"hes"	""
"hes_30"	"7.ethnicity_16"	"Eth 16 categories"	1.5134708	.26546389	2.3626217	.01814618	1.0731803	2.1343981	"model3"	"hes"	""
"hes_30"	"8.ethnicity_16"	"Eth 16 categories"	.98219652	.05504611	-.32053212	.74856499	.88002245	1.0962334	"model3"	"hes"	""
"hes_30"	"9.ethnicity_16"	"Eth 16 categories"	1.2734152	.07880625	3.9056238	.00009398	1.1279576	1.4376305	"model3"	"hes"	""
"hes_30"	"10.ethnicity_16"	"Eth 16 categories"	1.9914512	.30567978	4.4878283	7.195e-06	1.4740549	2.6904548	"model3"	"hes"	""
"hes_30"	"11.ethnicity_16"	"Eth 16 categories"	1.1747843	.08331112	2.2714803	.02311792	1.0223373	1.3499635	"model3"	"hes"	""
"hes_30"	"12.ethnicity_16"	"Eth 16 categories"	1.6021887	.18635463	4.0526206	.00005065	1.2755816	2.012422	"model3"	"hes"	""
"hes_30"	"13.ethnicity_16"	"Eth 16 categories"	1.3569088	.10153674	4.0787302	.00004528	1.171806	1.5712511	"model3"	"hes"	""
"hes_30"	"14.ethnicity_16"	"Eth 16 categories"	1.3922867	.19172928	2.4032524	.01624997	1.0629461	1.8236694	"model3"	"hes"	""
"hes_30"	"15.ethnicity_16"	"Eth 16 categories"	2.4953588	.53175616	4.2911346	.00001778	1.6434012	3.7889809	"model3"	"hes"	""
"hes_30"	"16.ethnicity_16"	"Eth 16 categories"	1.6561641	.13875468	6.0217187	1.726e-09	1.4053648	1.9517207	"model3"	"hes"	""
"hes_30"	"17.ethnicity_16"	"Eth 16 categories"	1.1066415	.03044105	3.6837015	.00022987	1.048558	1.1679425	"model3"	"hes"	""
"hes_30"	"0b.male"	"Male"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.male"	"Male"	2.0999515	.04571003	34.084075	1.27e-254	2.0122457	2.1914801	"model3"	"hes"	""
"hes_30"	"age1"	"Age spline 1"	1.0097365	.00445562	2.1958162	.0281051	1.0010413	1.0185072	"model3"	"hes"	""
"hes_30"	"age2"	"Age spline 2"	1.1446804	.01451092	10.659243	1.579e-26	1.1165899	1.1734775	"model3"	"hes"	""
"hes_30"	"age3"	"Age spline 3"	.70460643	.0229873	-10.73175	7.222e-27	.66096239	.75113234	"model3"	"hes"	""
"hes_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.00666	.03626382	.18426513	.85380547	.93803539	1.0803051	"model3"	"hes"	""
"hes_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0690542	.03819565	1.8689404	.0616311	.99675315	1.1465997	"model3"	"hes"	""
"hes_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0759814	.03770053	2.0900905	.03660968	1.0045698	1.1524694	"model3"	"hes"	""
"hes_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1514919	.04066704	3.9940858	.00006494	1.074482	1.2340212	"model3"	"hes"	""
"hes_30"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.bmicat_sa"	"BMI with SA categories"	.80040712	.06517315	-2.7342313	.00625261	.68234161	.93890149	"model3"	"hes"	""
"hes_30"	"3.bmicat_sa"	"BMI with SA categories"	.92855613	.07553565	-.91120835	.3621856	.79170813	1.0890585	"model3"	"hes"	""
"hes_30"	"4.bmicat_sa"	"BMI with SA categories"	1.1491456	.09512701	1.6793631	.0930813	.97703938	1.3515686	"model3"	"hes"	""
"hes_30"	"5.bmicat_sa"	"BMI with SA categories"	1.4358303	.12451614	4.1713626	.00003028	1.2113966	1.7018445	"model3"	"hes"	""
"hes_30"	"6.bmicat_sa"	"BMI with SA categories"	1.9127162	.1754734	7.0691229	1.559e-12	1.5979418	2.2894973	"model3"	"hes"	""
"hes_30"	"7.bmicat_sa"	"BMI with SA categories"	1.0895458	.09243288	1.0109001	.31206423	.92264113	1.2866433	"model3"	"hes"	""
"hes_30"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.hba1ccat"	"HbA1c category"	1.0846138	.05801675	1.5184697	.12889603	.97666084	1.2044992	"model3"	"hes"	""
"hes_30"	"2.hba1ccat"	"HbA1c category"	1.2239864	.10041997	2.4634908	.01375914	1.0421762	1.4375138	"model3"	"hes"	""
"hes_30"	"3.hba1ccat"	"HbA1c category"	1.2523114	.09901203	2.8457027	.00443135	1.0725399	1.4622151	"model3"	"hes"	""
"hes_30"	"4.hba1ccat"	"HbA1c category"	2.0031516	.14725094	9.4507572	3.364e-21	1.7343722	2.3135843	"model3"	"hes"	""
"hes_30"	"5.hba1ccat"	"HbA1c category"	.97366987	.02606959	-.99657919	.31896881	.92389195	1.0261298	"model3"	"hes"	""
"hes_30"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0151608	.00103989	14.689217	7.558e-49	1.0131247	1.017201	"model3"	"hes"	""
"hes_30"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0559207	.024543	2.3410315	.01923055	1.0088966	1.1051366	"model3"	"hes"	""
"hes_30"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.90418535	.0350681	-2.5969576	.00940535	.83800054	.97559739	"model3"	"hes"	""
"hes_30"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.hypertension"	"Diagnosed hypertension"	1.1524522	.02945083	5.5524324	2.817e-08	1.0961513	1.2116448	"model3"	"hes"	""
"hes_30"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.bp_cat"	"Blood pressure four levels non-missing"	.88712633	.034875	-3.0465736	.00231466	.8213396	.95818238	"model3"	"hes"	""
"hes_30"	"3.bp_cat"	"Blood pressure four levels non-missing"	.93565996	.03047101	-2.0420834	.04114325	.87780397	.99732924	"model3"	"hes"	""
"hes_30"	"4.bp_cat"	"Blood pressure four levels non-missing"	.94479254	.03230104	-1.6610826	.09669686	.88355818	1.0102707	"model3"	"hes"	""
"hes_30"	"5.bp_cat"	"Blood pressure four levels non-missing"	.73436925	.03075928	-7.37116	1.691e-13	.67649041	.79720006	"model3"	"hes"	""
"hes_30"	"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.asthma"	"Asthma category"	1.1961698	.03422352	6.2607095	3.832e-10	1.130939	1.2651631	"model3"	"hes"	""
"hes_30"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	2.1617444	.08322497	20.024306	3.382e-89	2.0046287	2.3311743	"model3"	"hes"	""
"hes_30"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2447421	.03847654	7.0824785	1.416e-12	1.1715684	1.322486	"model3"	"hes"	""
"hes_30"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.dm_type"	"Diabetes Type"	1.9797818	.24157155	5.5973663	2.176e-08	1.5586705	2.5146661	"model3"	"hes"	""
"hes_30"	"2.dm_type"	"Diabetes Type"	1.2052891	.0559536	4.0220984	.00005768	1.1004633	1.3201001	"model3"	"hes"	""
"hes_30"	"3.dm_type"	"Diabetes Type"	1.135928	.06259474	2.3128775	.02072937	1.0196374	1.2654816	"model3"	"hes"	""
"hes_30"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.cancer"	"Cancer"	1.6196428	.05617887	13.902039	6.156e-44	1.5131936	1.7335804	"model3"	"hes"	""
"hes_30"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.chronic_liver_disease"	"Chronic liver disease"	2.0939437	.19093425	8.1050276	5.273e-16	1.7512534	2.5036925	"model3"	"hes"	""
"hes_30"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.stroke"	"Stroke"	1.2518614	.05285178	5.3206825	1.034e-07	1.1524437	1.3598554	"model3"	"hes"	""
"hes_30"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.dementia"	"Dementia"	.62680891	.04481423	-6.5334375	6.428e-11	.54485105	.72109506	"model3"	"hes"	""
"hes_30"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.other_neuro"	"Neurological disease"	1.846077	.11953626	9.4679322	2.854e-21	1.6260475	2.0958799	"model3"	"hes"	""
"hes_30"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.egfr60"	"CKD defined by egfr<60"	1.2964858	.0448575	7.5047007	6.157e-14	1.2114815	1.3874545	"model3"	"hes"	""
"hes_30"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.esrf"	"end stage renal failure"	1.259816	.12191454	2.3867064	.01700006	1.0421612	1.5229278	"model3"	"hes"	""
"hes_30"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1905688	.11644084	1.7835005	.07450486	.98288948	1.4421296	"model3"	"hes"	""
"hes_30"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.3385547	.05445415	7.1676779	7.628e-13	1.2359706	1.4496532	"model3"	"hes"	""
"hes_30"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.hh_total_cat"	"Number of people in household"	.71161202	.01880721	-12.87306	6.382e-38	.675689	.74944489	"model3"	"hes"	""
"hes_30"	"3.hh_total_cat"	"Number of people in household"	.81969437	.0387605	-4.2046592	.00002615	.74713932	.89929529	"model3"	"hes"	""
"hes_30"	"4.hh_total_cat"	"Number of people in household"	.27199573	.01707102	-20.744518	1.374e-95	.2405132	.30759924	"model3"	"hes"	""
"hes_30"	"9.hh_total_cat"	"Number of people in household"	.71897672	.02396879	-9.896592	4.307e-23	.67350064	.76752343	"model3"	"hes"	""
"hes_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.stp"	"Sustainability and Transformation Partnership"	.47902469	.34040142	-1.0357292	.30032851	.11898236	1.9285603	"model3"	"hes"	""
